batch,barcode,treatment_1,reagent_1,concentration_1,treatment_2,reagent_2,concentration_2,replicate,culture,condition,WNT,WNT_Conc,EGF,EGF_Conc,WNT_EGF_Ratio,EGF_WNT_Ratio,111Cd_CD44,113In_CEACAM1_CD66a,115In_Pan-CK,116Cd_GFP,127I_IdU,141Pr_pPDPK1_S241,142Nd_cCaspase 3_D175,143Nd_C-MYC_1,145Nd_pNDRG1_T346,146Nd_pMKK4_SEK1_S257,147Sm_pBTK_Y511_1,148Nd_pSRC_Y418,149Sm_p4EBP1_T37_T46,150Nd_pRB_S807_S811,152Sm_pAKT_T308,153Eu_pCREB_S133,156Gd_pNF-kB p65_S529,157Gd_pMKK3_MKK6_S189_207,158Gd_pP38 MAPK_T180_Y182,159Tb_pMAPKAPK2_T334,160Gd_pAMPKa_T172,161Dy_pBAD_S112,162Dy_LRIG1_1,163Dy_pP90RSK_T359_Hu,164Dy_pP120-Catenin_T310,165Ho_Beta-catenin_Active_1,166Er_pGSK-3b_S9,167Er_pERK_1_2_T202_Y204,168Er_pSMAD2_3,169Tm_EPHB2,170Er_pMEK1_2_S221,171Yb_SOX9_5,172Yb_cCaspase 8_D387,173Yb_Cyclin B1_2,174Yb_Clusterin_1,175Lu_Survivin_2,176Yb_FABP2,191Ir_DNA 1,193Ir_DNA 2,194Pt_Cisplatin,209Bi_DiMeHH3_K4,89Y_pHH3_S28
B1,51,EGF-50,EGF,50,WNT-0,WNT,0,3,EGF-50_WNT-0,EGF-50_WNT-0_3,WNT-0,0,EGF-50,50,0.0,-,0.3076437994972019,0.05566866268616714,0.3245475129779201,0.1551005556300588,0.43187756759017326,0.6839853731362684,0.13116215216956156,0.07243597496627191,0.23692389193316168,0.32219006786380006,0.42585619202525415,0.5709779835699627,0.8511080853565176,0.7679892107162472,0.45602219662154364,0.4363219692312395,0.36918706262182077,0.3535961410037913,0.7123146289572653,0.4879971835239353,0.6537657379539626,0.5454540592268015,0.7490511597059294,0.48890687683058676,0.8249751682179034,0.20112979973506012,0.14191551497926624,0.42760595916088284,0.09246555937027025,0.24757696054479172,0.2033852743510729,0.43495347076042207,0.1936290111457722,0.4636658609928693,-0.5464369514711762,0.34287252055294337,0.21567740342547548,0.07626226110912059,0.07307487769275206,0.2719232429692165,0.6452988927553025,0.1164125997264357
B1,55,EGF-50,EGF,50,WNT-50,WNT,50,1,EGF-50_WNT-50,EGF-50_WNT-50_1,WNT-50,50,EGF-50,50,1.0,1.0,0.7978345549342277,-0.2687598052525407,0.4002126673551508,0.21081241935723588,0.4367059520814471,0.5700927744812668,0.1380878106329769,0.07862282770306249,0.27115194312651925,0.21363800410475525,0.3996459797428662,0.6455574082415803,0.6866789381769636,0.779813968606867,0.44074819290738265,0.29637548687053694,0.36560292217402174,0.3389994773968832,0.7505748884849697,0.47220907000207885,0.48080079411350224,0.40291709576014223,0.7028727482619851,0.48107182710528906,0.7970887040486835,0.2313778564400356,0.20686869085425696,0.33561415983052845,0.10005418031474421,0.4340410723996557,0.17844086481288662,0.48640250249111683,0.18162942313037744,0.3932510567282058,0.30369331095681695,0.3265844617084053,0.28277095774229455,0.09391928437034017,0.09435496169969634,0.26620087471634557,0.6454170390757699,0.10455435973998675
B1,56,EGF-50,EGF,50,WNT-50,WNT,50,2,EGF-50_WNT-50,EGF-50_WNT-50_2,WNT-50,50,EGF-50,50,1.0,1.0,0.5963852907347538,-0.519543217438994,0.17857452658679251,0.06352545444864036,-0.26503966110988764,0.23195191966021678,-0.19049694273321377,-0.0773039684673014,0.055044093753558176,0.05386062891794298,0.11261528206114614,0.23866090764997483,0.17736689847338177,0.29421505159125355,0.12544919306969207,0.09547757574327084,0.17441523297565054,0.11279258040083959,0.2898522631053945,0.18283469013971435,0.1627807542138767,0.21711871228138233,0.15268672741672873,0.15677894653591679,0.2334629646034662,-0.07352391150558263,0.09799179768567595,0.15971567014487592,-0.08229877766413346,0.18203954112575543,0.07102442794769329,0.1766734270569606,-0.06406950433145664,-0.17564387883520835,0.4034109344013967,0.04911878967986135,0.31195436938243354,-0.08256248010468553,-0.08203611871373781,-0.05457450529598973,0.21810338286613762,0.058603684755449706
B1,57,EGF-50,EGF,50,WNT-50,WNT,50,3,EGF-50_WNT-50,EGF-50_WNT-50_3,WNT-50,50,EGF-50,50,1.0,1.0,0.6713779307057324,-0.4024316005403838,0.29086035788002434,0.19658643037536622,1.0016879005453205,0.749639122696158,0.1823659857615259,0.18938534946774788,0.2623181746854001,0.2369467829057495,0.578716155966778,0.8027718213719761,0.7672992928135394,0.8661720531700823,0.4846292385159944,0.31990048927032416,0.33157551509856226,0.4027758063503425,0.7484385489982482,0.5447255742515269,0.6497634953905882,0.4215085952007635,0.7669696591617841,0.440509949564845,0.8944849167022155,0.2077367778124217,0.16586968153438442,0.5285171429102323,0.1647167497605743,0.397100580250942,0.23748389648380167,0.6057939907558749,0.25510180618639083,0.4291927299021796,0.13053343540758477,0.3674785002265697,0.23161389348745734,0.09573534821975202,0.10069705641849061,-0.10734312252746173,0.7847592573968539,0.12120532796203293
B1,58,EGF-50,EGF,50,WNT-20,WNT,20,1,EGF-50_WNT-20,EGF-50_WNT-20_1,WNT-20,20,EGF-50,50,0.4,2.5,0.5021508689954759,-0.15570851306012443,0.176722272691968,0.16132744634342144,0.7994527031491219,0.7475962930375775,0.184545895250959,0.15261761822730316,0.250740385682181,0.2362830322512839,0.4306689648825515,0.4906895168642449,0.5978335367850296,0.7207342754054655,0.445618226356279,0.4101179883171917,0.27810541409902545,0.3755831004816273,0.7545976793150762,0.5875922926989356,0.6322920492688195,0.5433376026611106,0.5509821240020978,0.46176455816698736,0.622002647943911,0.1663780078946216,0.15208055382413888,0.43527012271497145,0.11568964583059171,0.21816074383749692,0.16900102303159165,0.42812344389900897,0.24545199223040254,0.3701788872977827,-0.2600586110777246,0.2947540383029064,0.23366735206673842,0.05630840465668781,0.05979310295353368,0.21311480655966944,0.4887454214870902,0.09664199954765784
B1,59,EGF-50,EGF,50,WNT-20,WNT,20,2,EGF-50_WNT-20,EGF-50_WNT-20_2,WNT-20,20,EGF-50,50,0.4,2.5,0.5485217491979059,-0.16779259644823505,0.29256226825592724,0.19686029805188154,0.8314523918095339,0.6145957531551858,0.10683554710424217,0.12978830319991638,0.2503191913270812,0.26414422659194536,0.43993396815439784,0.5329678374197699,0.5656674009390341,0.6704841680830144,0.3982056009163082,0.3812992884370503,0.3725250225017084,0.4057746647159035,0.6505096572849796,0.4973474146209923,0.42230558082082414,0.31155955850180866,0.559675520795343,0.4500783887152785,0.6088931101915576,0.25567294413042774,0.16757753571652217,0.3386578828399931,0.192842824538503,0.3198112741698087,0.17922099534560693,0.5080954665121727,0.1411473601907444,0.35220905366656474,0.21608655832014484,0.324256450261186,0.14749030122875573,0.15405379256370888,0.15344965864564397,0.23106257740141528,0.6723272959466287,0.10702698280267042
B1,60,EGF-50,EGF,50,WNT-20,WNT,20,3,EGF-50_WNT-20,EGF-50_WNT-20_3,WNT-20,20,EGF-50,50,0.4,2.5,0.46936624124098925,-0.15768455371750667,0.3478491532619661,0.1199120610793304,0.5834552761111056,0.6650979848393033,0.15820566954117682,0.10668170600813684,0.2254074337325784,0.23109233990307423,0.5246010382943385,0.6720521856176735,0.7777111909484618,0.8604917632585309,0.439819177268356,0.35471718986556994,0.4207939489810998,0.39317364423622336,0.787700206664709,0.5075489607066144,0.5895009311272164,0.49327600988436693,0.7835038286933276,0.5423613418849267,0.8021097342855145,0.21930200656823165,0.19631998144502352,0.4411319641961078,0.12668088302137834,0.29330251267524876,0.18236730467002601,0.4955485954155274,0.15572665894419652,0.436820249617883,-0.23609828605747124,0.3238571878384055,0.2030145860328717,0.08900961947990098,0.09138462891902602,0.21830579314603094,0.7312385825629779,0.1000968037628092
B1,61,EGF-50,EGF,50,WNT-10,WNT,10,1,EGF-50_WNT-10,EGF-50_WNT-10_1,WNT-10,10,EGF-50,50,0.2,5.0,0.5472541484711826,-0.23549646829526902,0.3945058447570279,0.21671117693625042,1.0801187632770972,0.9556290911873333,0.18096328640333545,0.20086627562419157,0.3112881744719297,0.3143128682660147,0.6435789068521907,0.7885020894940589,0.8829855195097389,1.0531669509678565,0.6003691799475349,0.4241876242932308,0.43877810013449003,0.5541246035642892,1.002596666291648,0.6537712693640436,0.8059742944289451,0.5828054157077984,1.033504949830109,0.630012139533555,1.0809525463553982,0.3020758600161067,0.18248814319134993,0.5943839239638453,0.2370796734753422,0.4186731128661579,0.2833992418383141,0.7198051975426721,0.268441609901344,0.5708482301823954,-0.2149010659810312,0.49539175952175185,0.3090047507115362,0.090221920549489,0.0913609490893457,0.39002555939875827,0.9475640667069553,0.1754619511788395
B1,62,EGF-50,EGF,50,WNT-10,WNT,10,2,EGF-50_WNT-10,EGF-50_WNT-10_2,WNT-10,10,EGF-50,50,0.2,5.0,0.3770515683581952,-0.074166446363896,0.20665232709002973,0.10650549952011226,1.0165719236842437,0.6587866324853919,0.0870081617333162,0.1382424508261045,0.25565053935048476,0.26248159377625396,0.41331389417516484,0.5514747903571903,0.6568477167118931,0.8083385069039251,0.4542016556066875,0.4118703091868984,0.3451273283185705,0.4029508647261941,0.7876159286510196,0.5743348973279613,0.5933811534515422,0.42286865275937846,0.8592521366411997,0.4870608004263377,0.7495384432068125,0.19216316224465402,0.18519908996923706,0.39720250141335217,0.15189280658178284,0.3454316396639661,0.22950697001271086,0.5273033719238607,0.20480880944699348,0.45131077668241737,-0.23761613343362797,0.38357938710397016,0.19749724660272533,0.10125734599983902,0.10274945643622449,0.16533887937386635,0.6621629753990983,0.16477429391383996
B1,63,EGF-50,EGF,50,WNT-10,WNT,10,3,EGF-50_WNT-10,EGF-50_WNT-10_3,WNT-10,10,EGF-50,50,0.2,5.0,0.46212724176264564,0.07304336009165001,0.29748876184204165,0.07926803242319683,0.9034092174857641,0.6486348581220491,0.12195671224547122,0.15586825490648976,0.21769180556371068,0.32339652316207484,0.4660207242166605,0.5921898332054999,0.6087520018449694,0.7786168464827902,0.507663653089524,0.3824584810329822,0.39252068310118493,0.43527846944584303,0.7683399362358324,0.5829088493697319,0.5834878940857395,0.3945120314731268,0.7598707322121949,0.4504913622187199,0.7438234649937361,0.24030644438242213,0.1544825587070377,0.36817949281396545,0.15265053477093382,0.26469561890646126,0.2178438172041381,0.5153808528607393,0.19526211676179805,0.4061775182855235,-0.2191662477399347,0.3858544262379703,0.19929539291293613,0.0642595279434009,0.0634143822292909,0.1725001036886662,0.6463359862796261,0.20249565373425407
B1,64,EGF-40,EGF,40,WNT-0,WNT,0,1,EGF-40_WNT-0,EGF-40_WNT-0_1,WNT-0,0,EGF-40,40,0.0,-,0.3071880584196205,0.2931932590085726,0.40896987217596115,0.3193955016195601,0.7676431861649919,0.8280367017384285,0.2760069930518281,0.22155182216329988,0.4036550295093097,0.3940929130844511,0.5261928819904131,0.625260319132641,0.860772322234501,0.769819389039561,0.5202906192643695,0.5078398735055559,0.4136893379123987,0.4683679444166788,0.7812378751746503,0.5454900993545463,0.6972274981314897,0.6926121837351438,0.5979851655429601,0.526109927785646,0.8022361479834026,0.3872162361023002,0.25531981015117433,0.5741223087856724,0.2851585973677926,0.23911160770198997,0.33106241059955593,0.4692668017903992,0.33587701523211544,0.6478772897368039,-0.449216892580328,0.3937620041628222,0.49656962145758177,0.16132796352358655,0.16391556844143684,0.3108244074746061,0.6759764033840439,0.15415024649388692
B1,65,EGF-40,EGF,40,WNT-0,WNT,0,2,EGF-40_WNT-0,EGF-40_WNT-0_2,WNT-0,0,EGF-40,40,0.0,-,0.26112080213293265,0.04120373442593388,0.24113387722615812,0.2810323049485848,0.9201087166516231,0.8110272694428462,0.16544807865156405,0.15571935899797082,0.2494076181276847,0.32737550398900184,0.5679850607209554,0.7135180477623637,0.8639001419714424,0.8598553375764082,0.5083143336387413,0.4971033047456511,0.35580589660052486,0.4242527536193738,0.8062543256587531,0.5598879613170765,0.6959243650179419,0.6343595945065321,0.7334739132037561,0.5748485984773454,0.8332444783184477,0.227585503047197,0.17493609733383392,0.5076314147495486,0.15509288905976593,0.15189942550190386,0.2495351484312074,0.5068695832009349,0.2248732216874641,0.44496653760558147,-0.5281302654930758,0.37830500636584297,0.402738490105625,0.07581787860833522,0.07130662947445418,0.35662483178534043,0.732274030081971,0.11578527944403814
B1,66,EGF-40,EGF,40,WNT-0,WNT,0,3,EGF-40_WNT-0,EGF-40_WNT-0_3,WNT-0,0,EGF-40,40,0.0,-,0.19350458751114247,-0.04887594784885005,-0.2775566344631598,0.13164530355251733,0.5706119540021402,0.7677896781287458,0.08332580456833846,0.15976321761639176,0.24701066276187944,0.3180296803431379,0.5062591272861376,0.6524063568927599,0.8280839734202272,0.7882064918269482,0.4680947571316256,0.48483469501204524,0.31392436872540164,0.3776467131794394,0.7821385972932908,0.5455964174052527,0.7147899209673894,0.5925366937182939,0.8207215691901762,0.4742601754244081,0.8263340823060702,0.21526776701212988,0.11493313024762403,0.5254423483179961,0.15698588365866928,0.14748415675044174,0.23156191871471546,0.47476400448237477,0.19787048960433024,0.7310075767478514,-0.5522691144230594,0.3905301418505523,0.4439512721359781,0.043492162618546,0.046596529122167885,0.13809091128224893,0.6908429738657589,0.174454323849161
B1,67,EGF-25,EGF,25,WNT-0,WNT,0,1,EGF-25_WNT-0,EGF-25_WNT-0_1,WNT-0,0,EGF-25,25,0.0,-,0.09514249425411506,-0.2872405289783049,-0.23704208792330797,-0.03657348357251258,0.4539715079387084,0.4823849844809613,-0.1691073922253138,0.07585131044855527,0.13719914379456288,0.19319430720700925,0.2687682977031922,0.25921937260441286,0.4211884806736978,0.4937320620497088,0.2981025898968382,0.30664240341058946,0.23656774758580335,0.2634058252184826,0.5716952342601794,0.383642817567012,0.47667360441617235,0.3667644026861379,0.535631717292613,0.3796511468201187,0.48392065170262555,0.13687901536679406,0.07661743795649426,0.27676539369869324,0.096345026667364,0.07741705873410408,0.12031307870672137,0.29976130684399577,0.07004363482113277,0.27495157074032883,-0.4484141995130157,0.26483455067787354,0.22305424293700515,-0.07903436417508813,-0.07654739503197876,0.47948120405444883,0.4529610029343353,0.10363584854566164
B1,68,EGF-25,EGF,25,WNT-0,WNT,0,2,EGF-25_WNT-0,EGF-25_WNT-0_2,WNT-0,0,EGF-25,25,0.0,-,0.34611951826826576,0.1194689713312902,0.2702151379701933,0.17012183143167753,0.7169006273527009,0.8108427162597001,0.18218052300512083,0.13540707108352237,0.26635874594127457,0.3691466317048984,0.5118419505262474,0.620834945622796,0.8257350373355548,0.8889319806930897,0.5459177222235175,0.5305740556867744,0.4162695025819385,0.4171357115238158,0.9011114181100055,0.6718299620511617,0.7257624426480274,0.6571392995484051,0.8381925480886865,0.5678413247779246,0.9221940789056184,0.2795852819310052,0.23762873102828194,0.5536148639414817,0.19559728581368319,0.21858679301975914,0.2848529264731214,0.5881204981527348,0.23473451371400764,0.6646017890406615,-0.3588890842886181,0.40063431199942046,0.3207103246779187,0.11809182699403163,0.1180441631586948,0.41312333615806573,0.8086488674492118,0.19888363102179757
B1,69,EGF-25,EGF,25,WNT-0,WNT,0,3,EGF-25_WNT-0,EGF-25_WNT-0_3,WNT-0,0,EGF-25,25,0.0,-,0.30097794105803855,0.04482943904930498,0.3124619200975766,0.10922586407363427,0.5758638691199921,0.5912014829955389,0.10912819906829968,0.0794986170977266,0.15536814399756527,0.296687176113854,0.4614986043939073,0.4849665243898306,0.7125827424423242,0.6878685616294994,0.3722309191677622,0.36134724819184294,0.38701931851288945,0.3678973279778992,0.7103822126444419,0.535230262082371,0.5688744854240873,0.42302426564093365,0.9160682016461923,0.5006342148106282,0.797333293094951,0.25490623514401717,0.16437037902979817,0.45782535526176027,0.1788126241196993,0.15069641670629252,0.20039857606279116,0.5105629836236243,0.13758159029191147,0.5658411850169416,-0.4114681085587903,0.35345255025906347,0.215279373426711,0.07245041564518008,0.06923718364419401,0.2438069809900837,0.6873017204714358,0.14527449637902135
B1,70,EGF-10,EGF,10,WNT-0,WNT,0,1,EGF-10_WNT-0,EGF-10_WNT-0_1,WNT-0,0,EGF-10,10,0.0,-,0.2534742387075489,-0.11769052083553887,0.31567338110392196,0.10467453526590981,0.6427437654172372,0.9342811057561401,0.20089328597133851,0.17586513997390268,0.26841428195101064,0.41603432211566244,0.5802981115699155,0.7076289366754112,1.0134011058172963,0.9475272091452178,0.5353415848997748,0.5542242652100795,0.458294799064654,0.5126631731132143,0.9426664501814681,0.6983413219629626,0.8205912596857676,0.7176489899015507,0.9921764526500885,0.7180135925600164,1.0205379484414785,0.3180178261898595,0.21715443380193333,0.6274317212620137,0.1852754940508087,0.2418589790019239,0.3352101687258744,0.610004765560981,0.24396894553062004,0.5143080455923879,-0.6533923231112164,0.4796027079031833,0.2658762547115323,0.10519080465319858,0.10779477096754753,0.5153571630556925,0.8213706893824437,0.14963250987229587
B1,71,EGF-10,EGF,10,WNT-0,WNT,0,2,EGF-10_WNT-0,EGF-10_WNT-0_2,WNT-0,0,EGF-10,10,0.0,-,0.29702024651106207,0.08746459045014272,0.3041814056373523,0.16032587663809655,0.4369556736787991,0.7202828390562463,0.15378339536739688,0.09407333535474277,0.19975283193132354,0.2756817747947228,0.4642133144820646,0.5979453138096928,0.7856071765642991,0.8148194096835535,0.4391950350612889,0.44789172706269353,0.38496769769178973,0.3692285562495131,0.795479038859428,0.6144857804215023,0.6578830539355598,0.6077668282732865,0.7838817292791103,0.5773965686248854,0.8014195679019518,0.22498901442313957,0.1405194937118861,0.5050582058556599,0.16089374472389334,0.176222422784303,0.24595406827555089,0.5042705179748015,0.1911648033499927,0.49238253266698767,-0.4759530737937565,0.3594712005473044,0.23818958344703028,0.09828712470212532,0.09647390081249418,0.4954787827282362,0.7656360115133027,0.17761825628818903
B1,72,EGF-10,EGF,10,WNT-0,WNT,0,3,EGF-10_WNT-0,EGF-10_WNT-0_3,WNT-0,0,EGF-10,10,0.0,-,0.2375602264163284,0.04474472764418034,-0.15339099407285461,0.114470688912131,0.77144083959183,0.6151473238277548,0.159455606307907,0.14001349520391349,0.17164702057074385,0.2947226622563369,0.41920208931653713,0.42875991787165796,0.5912393045509394,0.6071591211044143,0.36042274732609,0.3295492574315992,0.3501329096601703,0.39945545025861784,0.6660919617369063,0.526286751948259,0.5413448896254054,0.4630771594362189,0.5837749190530968,0.45812573786448735,0.6226067113839122,0.23178322147362546,0.17083878118015655,0.45632435576858704,0.17625022672177226,0.13117988292904492,0.21387511903544237,0.4385397750413086,0.2502090373577524,0.422798414761428,-0.4010575542865613,0.3580613539372919,0.20264387733099806,0.07234778076203166,0.06909321338004001,0.14380881189884595,0.5050781799283859,0.14797992098385812
B1,73,WNT-20,WNT,20,EGF-10,EGF,10,1,WNT-20_EGF-10,WNT-20_EGF-10_1,WNT-20,20,EGF-10,10,2.0,0.5,0.5690281043194905,-0.27472872385983593,0.415694087814072,0.12377272131026035,1.1777739358381885,0.6911770587248217,0.10409725466475342,0.1444958515803817,0.2964350655660741,0.2550640722616534,0.47851374749176606,0.5931351700647605,0.6929481208753874,0.8395640096005103,0.48923858938519604,0.4049004225223061,0.3915386734495378,0.3903670487610673,0.7998244539268906,0.5912138468472845,0.6091601389537433,0.45585280949539253,0.7083164888158204,0.5931693380243374,0.7364288079910373,0.17040277817137578,0.16168768911141113,0.4338103874547002,0.11772522544627895,0.2491114457433885,0.19061216581200074,0.5091926440021626,0.16221926593719133,0.4918101060400082,-0.21011853269098266,0.3635248021993755,0.21882841913685538,0.09870209354127166,0.09627797078441072,0.07614703388380231,0.72794671542016,0.17948095484170484
B1,74,WNT-20,WNT,20,EGF-10,EGF,10,2,WNT-20_EGF-10,WNT-20_EGF-10_2,WNT-20,20,EGF-10,10,2.0,0.5,0.5439141898532349,-0.5353523570666,0.37274481227780665,0.20762752238452858,1.322163050980412,0.7834374975876958,-0.1662557683412688,0.1309116203170357,0.24608891961444115,0.2772976427110571,0.597799301201031,0.8653654484060898,0.8360195326927129,1.1348648082258022,0.5867318997984889,0.42064143342869403,0.33745697150331333,0.4740580056815109,1.0087403492316975,0.6428386551668427,0.7341609766585222,0.5117851369394368,0.8905245119408667,0.5270986623849179,0.9225502226067815,0.20236598524423557,0.13513287452911954,0.4734677482634005,0.15924302794066034,0.28767981225751926,0.22116238216768408,0.6398943554254624,0.16654475580936895,0.39493127939497374,-0.3106136447308555,0.40570279221642425,0.2448209943323356,0.10176830048333466,0.09647708381894367,-0.0746232296974941,0.8166342505912008,0.16699959185835744
B1,75,WNT-20,WNT,20,EGF-10,EGF,10,3,WNT-20_EGF-10,WNT-20_EGF-10_3,WNT-20,20,EGF-10,10,2.0,0.5,0.4746534406684659,-0.39195627694892,0.29646058295146116,0.17970600704288014,1.127445272325141,0.7350464790480528,0.12254394085174587,0.07581451721608562,0.2398495560470412,0.245391209746027,0.47842670813412524,0.6907718747806626,0.7266817694202818,0.9613820116292962,0.5104295335100905,0.40930355472765023,0.34513229283995234,0.43903042529081426,0.8818910851330548,0.6376457833989226,0.6776980507789804,0.4939447116072131,0.8710471813399412,0.5183877951073751,0.8554781693100243,0.17299305801960324,0.17111090408374047,0.4900837294024215,0.13531760000297208,0.27737862136480573,0.1855562655363276,0.5987266830648406,0.16570767580395113,0.5062167042075527,-0.15571839117683117,0.3442579930230717,0.24791854588200737,-0.046876372245139526,-0.04868203135908307,0.12790280599513212,0.7125874087474091,0.10463090252816304
B1,76,WNT-50,WNT,50,EGF-25,EGF,25,1,WNT-50_EGF-25,WNT-50_EGF-25_1,WNT-50,50,EGF-25,25,2.0,0.5,0.5767549868712797,-0.29915556376810637,0.3308612855626043,0.18878757336729624,0.5774408704244023,0.6443290562063617,0.14711456606182993,0.10841377113638086,0.2899924126048984,0.1857647021697026,0.45854791102208525,0.7513168465890141,0.7934830225881626,0.938992588327546,0.47169141417513694,0.3046692849480094,0.3142401189969438,0.35507028688047837,0.8175609173386299,0.5068251307314404,0.5860402897987271,0.46848848023381345,0.6972906290010479,0.47928852073353434,0.8069488487232443,0.15319312442917224,0.12515210766901413,0.3701995256304747,0.07146752247693096,0.5004168288699333,0.18394118396379316,0.5079603411971835,0.17730825541710332,0.35846508692660284,-0.06645493697428671,0.29199914063253923,0.22481890888790268,-0.09159273698578933,-0.09291241697134131,-0.17012201181577566,0.7163789366497988,0.10082753228538627
B1,77,WNT-50,WNT,50,EGF-25,EGF,25,2,WNT-50_EGF-25,WNT-50_EGF-25_2,WNT-50,50,EGF-25,25,2.0,0.5,0.7250630570755798,-0.26215373940640574,0.33955380105512667,0.18358383231145506,0.4964428134403144,0.5710681333164762,0.11182718339160674,0.09496506275798644,0.21274427289231318,0.24360307475725756,0.4544679346409929,0.6871126502056097,0.6525065028776317,0.8522832436563954,0.4665828959172374,0.2882742743376748,0.380049119124098,0.40407934411558544,0.8204011502323346,0.5192065949794243,0.5502517937012974,0.4123845731837139,0.7192568806828403,0.4474139925838936,0.8084240994198897,0.2512820588632978,0.215326646744045,0.403731839679525,0.14617033021144857,0.37476335225604646,0.19451416517626113,0.5224032608157083,0.1869798235039547,0.3635255413025111,0.3000605535349586,0.3096079154466366,0.27145902441285036,0.0674458871066459,0.06776355758387298,0.12325877039857958,0.6884167124522137,0.11138305168155159
B1,78,WNT-50,WNT,50,EGF-25,EGF,25,3,WNT-50_EGF-25,WNT-50_EGF-25_3,WNT-50,50,EGF-25,25,2.0,0.5,0.5759030649647952,-0.12116085120457348,0.31623309170924246,0.17871087012517506,0.3161272615219606,0.5853260672560241,0.14319101493716332,0.08711790531800467,0.25646365586976955,0.19878974685972303,0.3902693779916969,0.6095970478694573,0.6493215442153764,0.6996427128856625,0.3818458445217429,0.28339350804226515,0.35001115426388707,0.31157655206757495,0.6551599823197183,0.43071911443612454,0.4780054988893425,0.39409844958309026,0.5334642276086217,0.3922412697446387,0.6820532877337694,0.16416917806908726,0.14369577484049756,0.3734498538122479,0.08332316900120301,0.33899154326177583,0.14448352135216574,0.40423853727736736,0.16893739254416945,0.3780182267367389,0.18751344771466152,0.2200114174208629,0.23227078706519308,0.07887265749930547,0.07733418630248201,0.0902518565145078,0.6186166103299277,0.0871288052918723
B1,79,WNT-100,WNT,100,EGF-50,EGF,50,1,WNT-100_EGF-50,WNT-100_EGF-50_1,WNT-100,100,EGF-50,50,2.0,0.5,0.28431485917418087,-0.6504564383710252,-0.17248731023736488,-0.15252276423534772,-0.43214527849546314,-0.4203557280789189,-0.396756216627909,-0.15609783900291985,-0.11538974249673808,-0.27584485375466916,-0.38435169843006567,-0.18218345395676244,-0.23551643966320268,-0.23266164156805236,-0.20231347322589494,-0.2692966591681346,-0.31157020752682646,-0.29360808944402983,-0.315372374078579,-0.25795171526288424,-0.40868292919399,-0.3096669789217877,-0.3769582136202495,-0.34450653911149165,-0.5417453841214946,-0.2544813171341531,-0.2756388991362886,-0.3938170217695996,-0.23907651918162526,0.1100447762222824,-0.1778897502901176,-0.207401283329452,-0.15527635912334664,-0.26412491392875614,0.3511679680435914,-0.15875232375104864,-0.38629681434843965,-0.14232724998042035,-0.13600434949058607,-0.5455616076121238,-0.5235094657355862,0.039512390925725414
B1,80,WNT-100,WNT,100,EGF-50,EGF,50,2,WNT-100_EGF-50,WNT-100_EGF-50_2,WNT-100,100,EGF-50,50,2.0,0.5,0.5011452377719255,-0.5844736530510863,-0.2917668576327024,0.11683449710785157,-0.2673937431613983,0.19986887699575492,-0.15265970358293446,-0.10149073628824648,-0.030907040813548146,-0.17688377249448775,-0.20176877996102024,0.10703456301466333,0.09910518788936597,0.1113458503469445,0.0571897620552067,0.1647065401837546,-0.2851208021926017,-0.13961573010018394,0.16181496558433947,0.0646097397144404,0.17214037122179365,0.18241374711549752,-0.07699097409176786,-0.22742984120013512,-0.1583985693464261,-0.10807774563747537,-0.1346620296249026,-0.1980772083616914,-0.16665993316206046,0.1919536085800574,-0.13262927080644274,0.07677039847130263,-0.12574816290348426,-0.2812201619735408,0.5334682840612386,-0.0876682881718877,-0.3330254988623282,-0.11524140376672337,-0.11201882847456746,-0.36931914790927667,-0.25065905941489436,0.06345027566141143
B1,81,WNT-100,WNT,100,EGF-50,EGF,50,3,WNT-100_EGF-50,WNT-100_EGF-50_3,WNT-100,100,EGF-50,50,2.0,0.5,0.39433576195067754,-0.5863320960576871,-0.2188272364594207,0.11631094015820757,-0.30652433275411295,-0.183256536310319,-0.2790570343754418,-0.10519480036334743,0.034514776364158666,-0.17271355935818083,-0.1894557180910736,-0.1308128812727691,-0.060231434087957204,0.16975001703856157,-0.029707258442802136,-0.1302434916912407,-0.19449242668536953,-0.11647143536801824,0.18882906369719255,-0.06047276027190107,-0.15536762347510366,-0.17511091423922007,-0.1017685741527008,-0.21630185313745123,-0.288480354487349,-0.17444666430525668,-0.13989273616578018,-0.2464907954176917,-0.20223497097978144,0.16151975562503323,-0.1264885497342031,0.14204973638237373,-0.10610993255248602,-0.15198559414628923,0.4007080138105879,-0.05306003300988758,-0.29669775469022197,-0.06422552691093422,-0.05640209498254799,-0.17211378425096416,-0.2236920337766592,0.020434860610540784
